ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
7930,7930R,Y7Z8A-9B1C2-D3E4F-D2758,E8AF2-CAFDA-FA53F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E8AF2-CAFDA-FA53F.png
7931,7931R,Y7Z8A-9B1C2-D3E4F-D7F3C,EABAE-BDD5F-1E3FD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EABAE-BDD5F-1E3FD.png
7932,7932R,Y7Z8A-9B1C2-D3E4F-DD720,AF7FE-E1CB7-D3BF1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AF7FE-E1CB7-D3BF1.png
7933,7933R,Y7Z8A-9B1C2-D3E4F-E2F04,67803-4DCF2-6ECD5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_67803-4DCF2-6ECD5.png
7934,7934R,Y7Z8A-9B1C2-D3E4F-E86E8,E5CA8-E0CBA-5C297,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E5CA8-E0CBA-5C297.png
7935,7935R,Y7Z8A-9B1C2-D3E4F-EDECC,DCE9D-9FF9A-4E3C3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DCE9D-9FF9A-4E3C3.png
7936,7936R,Y7Z8A-9B1C2-D3E4F-F36B0,3FD39-CCFCD-1AF0D,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3FD39-CCFCD-1AF0D.png
7937,7937R,Y7Z8A-9B1C2-D3E4F-F8E94,8B5A6-B2DFD-BCCDF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8B5A6-B2DFD-BCCDF.png
7938,7938R,Y7Z8A-9B1C2-D3E4F-FE678,AB1EC-DCBAE-81F7E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AB1EC-DCBAE-81F7E.png
7939,7939R,Y7Z8A-9B1C2-D3E4F-03E5C,F3AF4-031C2-AFD6C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F3AF4-031C2-AFD6C.png
7940,7940R,Y7Z8A-9B1C2-D3E4F-09640,9AAD1-06E7E-2DF76,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9AAD1-06E7E-2DF76.png
7941,7941R,Y7Z8A-9B1C2-D3E4F-0EE24,323DE-FC8BC-78D15,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_323DE-FC8BC-78D15.png
7942,7942R,Y7Z8A-9B1C2-D3E4F-14608,C7BA0-8C2F1-1A55B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C7BA0-8C2F1-1A55B.png
7943,7943R,Y7Z8A-9B1C2-D3E4F-19DEC,BFFAC-C4B3F-A8FEF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BFFAC-C4B3F-A8FEF.png
7944,7944R,Y7Z8A-9B1C2-D3E4F-1F5D0,9A5D2-12EC0-FDBBC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9A5D2-12EC0-FDBBC.png
7945,7945R,Y7Z8A-9B1C2-D3E4F-24DB4,65D40-BDE0D-AADA0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_65D40-BDE0D-AADA0.png
7946,7946R,Y7Z8A-9B1C2-D3E4F-2A598,18B97-CFDAE-2E8D1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_18B97-CFDAE-2E8D1.png
7947,7947R,Y7Z8A-9B1C2-D3E4F-2FD7C,DFAEF-B3133-46C8A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DFAEF-B3133-46C8A.png
7948,7948R,Y7Z8A-9B1C2-D3E4F-35560,F1CAB-5384F-A29A5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F1CAB-5384F-A29A5.png
7949,7949R,Y7Z8A-9B1C2-D3E4F-3AD44,E7A57-B4B0F-297F2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E7A57-B4B0F-297F2.png
7950,7950R,Y7Z8A-9B1C2-D3E4F-40528,CD5A8-873A4-8D9F5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CD5A8-873A4-8D9F5.png
7951,7951R,Y7Z8A-9B1C2-D3E4F-45D0C,EBF61-DFFAB-D8EB4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EBF61-DFFAB-D8EB4.png
7952,7952R,Y7Z8A-9B1C2-D3E4F-4B4F0,E9AAA-8DF70-0F1EF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E9AAA-8DF70-0F1EF.png
7953,7953R,Y7Z8A-9B1C2-D3E4F-50CD4,D5EEF-EC9FA-B8335,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D5EEF-EC9FA-B8335.png
7954,7954R,Y7Z8A-9B1C2-D3E4F-564B8,A1821-ABFAB-2EBE6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A1821-ABFAB-2EBE6.png
7955,7955R,Y7Z8A-9B1C2-D3E4F-5BC9C,DB4AB-65F0D-52CC9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DB4AB-65F0D-52CC9.png
7956,7956R,Y7Z8A-9B1C2-D3E4F-61480,BBC23-FDCE8-B24E9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BBC23-FDCE8-B24E9.png
7957,7957R,Y7Z8A-9B1C2-D3E4F-66C64,6D16B-D97D1-FCE6A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6D16B-D97D1-FCE6A.png
7958,7958R,Y7Z8A-9B1C2-D3E4F-6C448,FBDAB-B4E19-47F5B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FBDAB-B4E19-47F5B.png
7959,7959R,Y7Z8A-9B1C2-D3E4F-71C2C,2CDF6-24CAE-8ACEA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2CDF6-24CAE-8ACEA.png
7960,7960R,Y7Z8A-9B1C2-D3E4F-77410,7EBFE-C8B57-CBC0E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7EBFE-C8B57-CBC0E.png
7961,7961R,Y7Z8A-9B1C2-D3E4F-7CBF4,C5B85-E696E-A5DE3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C5B85-E696E-A5DE3.png
7962,7962R,Y7Z8A-9B1C2-D3E4F-823D8,A28B0-E4FEE-27EE9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A28B0-E4FEE-27EE9.png
7963,7963R,Y7Z8A-9B1C2-D3E4F-87BBC,30A8F-F954E-CAA07,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_30A8F-F954E-CAA07.png
7964,7964R,Y7Z8A-9B1C2-D3E4F-8D3A0,4B04B-AEACD-47A4D,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_4B04B-AEACD-47A4D.png
7965,7965R,Y7Z8A-9B1C2-D3E4F-92B84,7DEBF-DE5F1-50ECB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7DEBF-DE5F1-50ECB.png
7966,7966R,Y7Z8A-9B1C2-D3E4F-98368,2EDFD-6CAAA-F08C3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2EDFD-6CAAA-F08C3.png
7967,7967R,Y7Z8A-9B1C2-D3E4F-9DB4C,98EDA-3BAEB-83FE3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_98EDA-3BAEB-83FE3.png
7968,7968R,Y7Z8A-9B1C2-D3E4F-A3330,E93AB-AD680-E3ACF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E93AB-AD680-E3ACF.png
7969,7969R,Y7Z8A-9B1C2-D3E4F-A8B14,ED322-459F4-C58C6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ED322-459F4-C58C6.png
7970,7970R,Y7Z8A-9B1C2-D3E4F-AE2F8,CB6E0-622F4-05859,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CB6E0-622F4-05859.png
7971,7971R,Y7Z8A-9B1C2-D3E4F-B3ADC,400BE-D192B-3BE5C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_400BE-D192B-3BE5C.png
7972,7972R,Y7Z8A-9B1C2-D3E4F-B92C0,EEBCD-EE8DB-BCF6B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EEBCD-EE8DB-BCF6B.png
7973,7973R,Y7Z8A-9B1C2-D3E4F-BEAA4,FBFB9-800AB-B3FA0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FBFB9-800AB-B3FA0.png
7974,7974R,Y7Z8A-9B1C2-D3E4F-C4288,8AEFB-F29BC-BADC2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8AEFB-F29BC-BADC2.png
7975,7975R,Y7Z8A-9B1C2-D3E4F-C9A6C,8727C-2F5DB-FEF7C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8727C-2F5DB-FEF7C.png
7976,7976R,Y7Z8A-9B1C2-D3E4F-CF250,E73CE-0479C-AFDEC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E73CE-0479C-AFDEC.png
7977,7977R,Y7Z8A-9B1C2-D3E4F-D4A34,DE6EB-BEE25-00FE5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DE6EB-BEE25-00FE5.png
7978,7978R,Y7Z8A-9B1C2-D3E4F-DA218,2165B-0CC33-FCFDE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2165B-0CC33-FCFDE.png
7979,7979R,Y7Z8A-9B1C2-D3E4F-DF9FC,FDB96-0BC61-AA23B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FDB96-0BC61-AA23B.png
7980,7980R,Y7Z8A-9B1C2-D3E4F-E51E0,D7D73-FBBB7-FFC39,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D7D73-FBBB7-FFC39.png
7981,7981R,Y7Z8A-9B1C2-D3E4F-EA9C4,03DDE-0A2F5-8D67A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_03DDE-0A2F5-8D67A.png
7982,7982R,Y7Z8A-9B1C2-D3E4F-F01A8,15BC9-A2594-F380C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_15BC9-A2594-F380C.png
7983,7983R,Y7Z8A-9B1C2-D3E4F-F598C,10C70-83FBE-D8FC5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_10C70-83FBE-D8FC5.png
7984,7984R,Y7Z8A-9B1C2-D3E4F-FB170,E777A-E2510-F72BE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E777A-E2510-F72BE.png
7985,7985R,Y7Z8A-9B1C2-D3E4F-00954,A1BD8-95E28-D6BCF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A1BD8-95E28-D6BCF.png
7986,7986R,Y7Z8A-9B1C2-D3E4F-06138,34A7E-451F7-F04EB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_34A7E-451F7-F04EB.png
7987,7987R,Y7Z8A-9B1C2-D3E4F-0B91C,BC1AA-7AA6B-C28CB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BC1AA-7AA6B-C28CB.png
7988,7988R,Y7Z8A-9B1C2-D3E4F-11100,3CF92-AFBCC-4EAA8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_3CF92-AFBCC-4EAA8.png
7989,7989R,Y7Z8A-9B1C2-D3E4F-168E4,DF291-27A25-BA83C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DF291-27A25-BA83C.png
7990,7990R,Y7Z8A-9B1C2-D3E4F-1C0C8,6A026-FAED5-9EFA5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6A026-FAED5-9EFA5.png
7991,7991R,Y7Z8A-9B1C2-D3E4F-318AC,A1A8C-2BF5A-EBF8E,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A1A8C-2BF5A-EBF8E.png
7992,7992R,Y7Z8A-9B1C2-D3E4F-27090,47BAC-E35BA-86D9A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_47BAC-E35BA-86D9A.png
7993,7993R,Y7Z8A-9B1C2-D3E4F-2C874,00D4E-9A6F7-FAE60,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_00D4E-9A6F7-FAE60.png
7994,7994R,Y7Z8A-9B1C2-D3E4F-32058,EBD94-DFCFE-95273,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EBD94-DFCFE-95273.png
7995,7995R,Y7Z8A-9B1C2-D3E4F-3783C,64CCF-AE464-21362,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_64CCF-AE464-21362.png
7996,7996R,Y7Z8A-9B1C2-D3E4F-3D020,A06BA-FF395-8ECCC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_A06BA-FF395-8ECCC.png
7997,7997R,Y7Z8A-9B1C2-D3E4F-42804,DED56-02941-DA919,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DED56-02941-DA919.png
7998,7998R,Y7Z8A-9B1C2-D3E4F-47FE8,EACD5-D66CD-C748C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EACD5-D66CD-C748C.png
7999,7999R,Y7Z8A-9B1C2-D3E4F-4D7CC,6B4E8-16BBB-EFFDE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_6B4E8-16BBB-EFFDE.png
8000,8000R,Y7Z8A-9B1C2-D3E4F-52FB0,91436-A163E-190CB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_91436-A163E-190CB.png
8001,8001R,G5H6I-7J8K9-L1M2N-58794,153F9-C9A33-B6C51,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_153F9-C9A33-B6C51.png
8002,8002R,G5H6I-7J8K9-L1M2N-5DF78,C9D07-7E5BE-EF041,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C9D07-7E5BE-EF041.png
8003,8003R,G5H6I-7J8K9-L1M2N-6375C,BDD67-BD4A8-768A8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BDD67-BD4A8-768A8.png
8004,8004R,G5H6I-7J8K9-L1M2N-68F40,BFBF2-21FE4-5A7CC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BFBF2-21FE4-5A7CC.png
8005,8005R,G5H6I-7J8K9-L1M2N-6E724,030ED-8DAF6-D2514,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_030ED-8DAF6-D2514.png
8006,8006R,G5H6I-7J8K9-L1M2N-73F08,C99DE-8AB62-FACBF,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C99DE-8AB62-FACBF.png
8007,8007R,G5H6I-7J8K9-L1M2N-796EC,12DA8-D5FFE-AA3D1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_12DA8-D5FFE-AA3D1.png
8008,8008R,G5H6I-7J8K9-L1M2N-7EED0,2AAC8-19B0C-CCE74,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2AAC8-19B0C-CCE74.png
8009,8009R,G5H6I-7J8K9-L1M2N-846B4,8D06B-EAAC8-EC8B5,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8D06B-EAAC8-EC8B5.png
8010,8010R,G5H6I-7J8K9-L1M2N-89E98,9E6D5-4ADCB-92496,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9E6D5-4ADCB-92496.png
8011,8011R,G5H6I-7J8K9-L1M2N-8F67C,769EF-3F10F-A3CCD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_769EF-3F10F-A3CCD.png
8012,8012R,G5H6I-7J8K9-L1M2N-94E60,CE58A-BD4BD-8BFFB,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CE58A-BD4BD-8BFFB.png
8013,8013R,G5H6I-7J8K9-L1M2N-9A644,87EC2-DEE0C-AF02F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_87EC2-DEE0C-AF02F.png
8014,8014R,G5H6I-7J8K9-L1M2N-9FE28,8C09C-1FBFC-C33E0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8C09C-1FBFC-C33E0.png
8015,8015R,G5H6I-7J8K9-L1M2N-A560C,E4BEE-ED8AF-C9CCA,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E4BEE-ED8AF-C9CCA.png
8016,8016R,G5H6I-7J8K9-L1M2N-AADF0,8B542-EB4F8-AD7E0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8B542-EB4F8-AD7E0.png
8017,8017R,G5H6I-7J8K9-L1M2N-B05D4,5E58E-BA33D-3BEC4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5E58E-BA33D-3BEC4.png
8018,8018R,G5H6I-7J8K9-L1M2N-B5DB8,BC9FB-8E7E9-F7FB0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BC9FB-8E7E9-F7FB0.png
8019,8019R,G5H6I-7J8K9-L1M2N-BB59C,8BEE0-FC813-B1A35,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_8BEE0-FC813-B1A35.png
8020,8020R,G5H6I-7J8K9-L1M2N-C0D80,BA9DE-7BEA7-DCD58,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BA9DE-7BEA7-DCD58.png
8021,8021R,G5H6I-7J8K9-L1M2N-C6564,936F9-8BDF4-C9FD7,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_936F9-8BDF4-C9FD7.png
8022,8022R,G5H6I-7J8K9-L1M2N-CBD48,FADEF-BAF9A-EBBCE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_FADEF-BAF9A-EBBCE.png
8023,8023R,G5H6I-7J8K9-L1M2N-D152C,E2790-B0E3B-D99B3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E2790-B0E3B-D99B3.png
8024,8024R,G5H6I-7J8K9-L1M2N-D6D10,E87A4-FDDE4-DA91F,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E87A4-FDDE4-DA91F.png
8025,8025R,G5H6I-7J8K9-L1M2N-DC4F4,F56E4-E6AC8-DF486,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F56E4-E6AC8-DF486.png
8026,8026R,G5H6I-7J8K9-L1M2N-E1CD8,7701F-CEFB6-99C7B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7701F-CEFB6-99C7B.png
8027,8027R,G5H6I-7J8K9-L1M2N-E74BC,B2ED9-3E9FA-FE81A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B2ED9-3E9FA-FE81A.png
8028,8028R,G5H6I-7J8K9-L1M2N-ECCA0,CC09C-DDECE-B04C8,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_CC09C-DDECE-B04C8.png
8029,8029R,G5H6I-7J8K9-L1M2N-F2484,BC132-CFAD9-AD0E9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BC132-CFAD9-AD0E9.png
8030,8030R,G5H6I-7J8K9-L1M2N-F7C68,E8DB0-AD6FB-AC3A3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E8DB0-AD6FB-AC3A3.png
8031,8031R,G5H6I-7J8K9-L1M2N-FD44C,ABA07-D2A37-191B1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ABA07-D2A37-191B1.png
8032,8032R,G5H6I-7J8K9-L1M2N-02C30,2A47E-A0AB8-263C1,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2A47E-A0AB8-263C1.png
8033,8033R,G5H6I-7J8K9-L1M2N-08414,1D42A-3B94F-43C40,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1D42A-3B94F-43C40.png
8034,8034R,G5H6I-7J8K9-L1M2N-0DBF8,1FA13-4995E-F6615,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_1FA13-4995E-F6615.png
8035,8035R,G5H6I-7J8K9-L1M2N-133DC,BCBB1-6EBA7-EFCBE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BCBB1-6EBA7-EFCBE.png
8036,8036R,G5H6I-7J8K9-L1M2N-18BC0,BF919-AC9EB-7EFC6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BF919-AC9EB-7EFC6.png
8037,8037R,G5H6I-7J8K9-L1M2N-1E3A4,2820D-CCBD3-7CD77,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_2820D-CCBD3-7CD77.png
8038,8038R,G5H6I-7J8K9-L1M2N-23B88,0DF9D-2F29D-D5BFC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0DF9D-2F29D-D5BFC.png
8039,8039R,G5H6I-7J8K9-L1M2N-2936C,F53B7-E9B3F-93D67,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F53B7-E9B3F-93D67.png
8040,8040R,G5H6I-7J8K9-L1M2N-2EB50,77F29-F2251-EDE85,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_77F29-F2251-EDE85.png
8041,8041R,G5H6I-7J8K9-L1M2N-34334,C9F57-1EB72-A4C39,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C9F57-1EB72-A4C39.png
8042,8042R,G5H6I-7J8K9-L1M2N-39B18,9D9A0-CDB3B-B7928,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9D9A0-CDB3B-B7928.png
8043,8043R,G5H6I-7J8K9-L1M2N-3F2FC,85822-D6ECD-CCE70,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_85822-D6ECD-CCE70.png
8044,8044R,G5H6I-7J8K9-L1M2N-44AE0,9EC6B-DC36E-54BF2,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_9EC6B-DC36E-54BF2.png
8045,8045R,G5H6I-7J8K9-L1M2N-4A2C4,E40BA-FAFDA-7AA7A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_E40BA-FAFDA-7AA7A.png
8046,8046R,G5H6I-7J8K9-L1M2N-4FAA8,ACDD6-D2E96-92FCE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ACDD6-D2E96-92FCE.png
8047,8047R,G5H6I-7J8K9-L1M2N-5528C,5D3DF-1D2B6-DAAEC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_5D3DF-1D2B6-DAAEC.png
8048,8048R,G5H6I-7J8K9-L1M2N-5AA70,BC91A-57AFC-3DBC4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BC91A-57AFC-3DBC4.png
8049,8049R,G5H6I-7J8K9-L1M2N-60254,401C9-5EAE2-A57D0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_401C9-5EAE2-A57D0.png
8050,8050R,G5H6I-7J8K9-L1M2N-65A38,C4ABE-C80D2-FDB1C,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_C4ABE-C80D2-FDB1C.png
8051,8051R,G5H6I-7J8K9-L1M2N-6B21C,7CBCB-C9223-D43AC,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7CBCB-C9223-D43AC.png
8052,8052R,G5H6I-7J8K9-L1M2N-70A00,EAC37-FBA39-B0847,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_EAC37-FBA39-B0847.png
8053,8053R,G5H6I-7J8K9-L1M2N-761E4,F383D-A0B2A-B58D4,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_F383D-A0B2A-B58D4.png
8054,8054R,G5H6I-7J8K9-L1M2N-7B9C8,AEDB7-D8B18-08C60,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AEDB7-D8B18-08C60.png
8055,8055R,G5H6I-7J8K9-L1M2N-811AC,45AFE-BAC7D-6C45A,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_45AFE-BAC7D-6C45A.png
8056,8056R,G5H6I-7J8K9-L1M2N-86990,BDC1E-42DBE-5AFD6,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BDC1E-42DBE-5AFD6.png
8057,8057R,G5H6I-7J8K9-L1M2N-8C174,DCD2C-4AF02-662F0,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_DCD2C-4AF02-662F0.png
8058,8058R,G5H6I-7J8K9-L1M2N-91958,ACDEB-4CDF8-016CD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_ACDEB-4CDF8-016CD.png
8059,8059R,G5H6I-7J8K9-L1M2N-9713C,AD8D4-9D450-D31BD,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_AD8D4-9D450-D31BD.png
8060,8060R,G5H6I-7J8K9-L1M2N-9C920,BF942-FD2EE-D35BE,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BF942-FD2EE-D35BE.png
8061,8061R,G5H6I-7J8K9-L1M2N-A2104,B4790-5AA1D-CB50B,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_B4790-5AA1D-CB50B.png
8062,8062R,G5H6I-7J8K9-L1M2N-A78E8,0FEB9-CDD3D-70BED,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_0FEB9-CDD3D-70BED.png
8063,8063R,G5H6I-7J8K9-L1M2N-AD0CC,7AF02-2AC3A-1E9B3,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_7AF02-2AC3A-1E9B3.png
8064,8064R,G5H6I-7J8K9-L1M2N-B28B0,BDBBF-D8A2F-F2AA9,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_BDBBF-D8A2F-F2AA9.png
8065,8065R,G5H6I-7J8K9-L1M2N-B8094,D0CE7-DBBAB-BAC75,,,Good Condition,2025-01-13 08:53:50,/qr_codes/20250113_085350/qr_D0CE7-DBBAB-BAC75.png
